-1.086707295,0.12992493,-0.278666213,-0.377804194,0.088871587,0
-1.190213431,0.170994903,-0.278666213,-0.377804194,0.088871587,0
-1.058331844,0.123482134,-0.278666213,-0.377804194,0.088871587,0
-0.678712582,0.188127714,-0.278666213,-0.377804194,0.088871587,0
-1.321686392,0.545825946,-0.278666213,-0.377804194,0.088871587,0
-0.768137235,0.071215873,-0.278666213,-0.377804194,0.088871587,0
-1.353464863,0.416798582,-0.278666213,-0.377804194,0.088871587,0
-1.103379655,0.195350643,-0.278666213,-0.377804194,0.088871587,0
6.872070548,7.424159197,-15.27866621,-0.377804194,0.088871587,0
-1.281925137,0.493934026,-0.278666213,-0.377804194,0.088871587,0
-1.091578309,-0.009545874,-0.278666213,-0.377804194,0.088871587,0
-1.413240988,0.526945423,-0.278666213,-0.377804194,0.088871587,0
-1.059645843,0.146513831,-0.278666213,-0.377804194,0.088871587,0
-1.110259922,0.212042106,-0.278666213,-0.377804194,0.088871587,0
-1.01132676,0.153630942,-0.278666213,-0.377804194,0.088871587,0
-1.110259922,0.294197932,-0.278666213,-0.377804194,0.088871587,0
-1.418782913,0.704387709,-0.278666213,-0.377804194,0.088871587,0
-0.810457034,0.327577853,-0.278666213,-0.377804194,0.088871587,0
-1.473193672,0.628989922,-0.278666213,-0.377804194,0.088871587,0
-1.492942322,0.767874525,-0.278666213,-0.377804194,0.088871587,0
-1.106429158,0.163109271,-0.278666213,-0.377804194,0.088871587,0
-1.186213652,0.123307525,-0.278666213,-0.377804194,0.088871587,0
-1.110259922,0.313864256,-0.278666213,-0.377804194,0.088871587,0
-1.110259922,0.210455297,-0.278666213,-0.377804194,0.088871587,0
-0.881348617,0.21955043,-0.278666213,-0.377804194,0.088871587,0
-0.983465012,0.016395284,-0.278666213,-0.377804194,0.088871587,0
4.108749535,-5.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
-1.110259922,1.470021861,-0.278666213,-0.377804194,0.088871587,0
-1.110259922,1.470021861,-0.278666213,-0.377804194,0.088871587,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
9.073232615,0.301742914,11.11650264,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-1.110259922,1.470021861,-0.278666213,-0.377804194,0.088871587,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
1.608749535,-0.908651893,-0.871029395,0.147622319,0.181456658,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
-0.926767385,0.301742914,1.116502638,0.222441917,-0.22797341,0
